FID,OBJECTID,PARCELID,NUM_UNITS,GRPPCLID_1,EXLUCODE,CLASS,BOOK,PAGE,PARCEL,MLTOWN,PROPTYID,MKTLND,MKTIMP,NUMPCL,PNTPCLID,MKT_TOTAL_,TAXDST,OWNER6,OWNNM1,OWNNM2,OWNAD1,OWNAD2,LGLDS1,LGLDS2,LGLDS3,PREVOWN1,PREVOWN2,SPLFLG,NEWFLG,MKTCAU,NHBDNO,ADDRNO,ADDRST,ADDRSF,BANKCD,MLNM1,MLNM2,MLADR1,MLADR2,CNTDUE,DLNQDT,CNTSTG,CNTTRM,CNTFLG,RECST,SALDAT,SALTYP,SALAMT,SALSRC,VALID,SALCNV,DEEDNO,INSTTY,ACREDEED,UNIT,LOC_ST_IND,LOC_ST_DIR,LOC_SEC_NO,SCHOOL_COD,BOR_FLAG,HMSD_FLAG,PARSTAT,RED_25_FLA,DIV_FLAG,FORECL_FLA,ANNUAL_TAX,FRONT_FOOT,TAXES_PAID,PAR_DELETE,DELQ_TAXES,LGLDS4,CONVEY_NO,OWNER48,AUDPCLID,AUDPTYID,OWNAD1A,MLADR1A,ADDRECID,HNUM,CAGDIR,CAGSTRNAME,CAGSFX,ADDRTYPE,STRNAMID,JURISABBRV,JURISDICT,STRSEGID,JOINED,AREA,ACRES,PERIMETER,Shape_Length,Shape_Area
988,12033,009600040091,0,009600040091,VA,500,096,0004,0091,0,00960004009100,3700.000000000000000,0.000000000000000,14,,0.000000000000000,1,SHROPS,SHROPSHIRE DEBBORAH A TR ,,822 PONTOON WAY,OXNARD CA 93035,RENNER ST                ,20 X 90                  ,LOT 48 N LONGWORTHS      ,SHROPSHIRE ROBERT III,,Y,N,0.000000000000000,0,254,RENNER,ST,0,SHROPSHIRE DEBBORAH A TR ,SHROPSHIRE DEBBORAH A TR ,822 PONTOON WAY,OXNARD CA 93035,0,0,,,,,41486,,0.000000000000000,2,,0,0,PC,0.041000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,228.009999999999990,MOHAWK SUB,0,SHROPSHIRE DEBBORAH A TR @4                     ,09600040091,0960004009100,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,218.877559609093280,0.000000000000000
989,64395,009600040092,0,009600040092,VA,500,096,0004,0092,0,00960004009200,3700.000000000000000,0.000000000000000,14,,0.000000000000000,1,SHROPS,SHROPSHIRE DEBBORAH A TR ,,822 PONTOON WAY,OXNARD CA 93035,RENNER ST                ,20 X 90                  ,LOT 47 N LONGWORTHS      ,SHROPSHIRE ROBERT III ET,,Y,N,0.000000000000000,0,252,RENNER,ST,0,SHROPSHIRE DEBBORAH A TR ,SHROPSHIRE DEBBORAH A TR ,822 PONTOON WAY,OXNARD CA 93035,0,0,,,,,41486,,0.000000000000000,2,,0,0,PC,0.042000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,228.009999999999990,MOHAWK SUB,0,SHROPSHIRE DEBBORAH A TR @4                     ,09600040092,0960004009200,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,219.654271572285690,0.000000000000000
990,321227,009600040093,0,009600040093,VA,500,096,0004,0093,0,00960004009300,3700.000000000000000,0.000000000000000,14,,0.000000000000000,1,SHROPS,SHROPSHIRE DEBBORAH A TR ,,822 PONTOON WAY,OXNARD CA 93035,RENNER ST                ,20 X 90                  ,LOT 46 N LONGWORTHS      ,SHROPSHIRE ROBERT III,,Y,N,0.000000000000000,0,250,RENNER,ST,0,SHROPSHIRE DEBBORAH A TR ,SHROPSHIRE DEBBORAH A TR ,822 PONTOON WAY,OXNARD CA 93035,0,0,,,,,41486,,0.000000000000000,2,,0,0,PC,0.041000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,228.009999999999990,MOHAWK SUB,0,SHROPSHIRE DEBBORAH A TR @4                     ,09600040093,0960004009300,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,219.005577948376870,0.000000000000000
991,165476,009600040094,0,009600040094,VA,500,096,0004,0094,0,00960004009400,3700.000000000000000,0.000000000000000,14,,0.000000000000000,1,SHROPS,SHROPSHIRE DEBBORAH A TR ,,822 PONTOON WAY,OXNARD CA 93035,RENNER ST                ,20 X 90 IRR              ,LOT 45 N LONGWORTHS,SHROPSHIRE ROBERT III ET,,Y,N,0.000000000000000,0,,RENNER,ST,0,SHROPSHIRE DEBBORAH A TR ,SHROPSHIRE DEBBORAH A TR ,822 PONTOON WAY,OXNARD CA 93035,0,0,,,,,41486,,0.000000000000000,2,,0,0,PC,0.048000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,275.430000000000010,,0,SHROPSHIRE DEBBORAH A TR @4                     ,09600040094,0960004009400,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,225.442856153333850,0.000000000000000
992,163988,009500050014,0,009500050014,VA,500,095,0005,0014,0,00950005001400,13210.000000000000000,0.000000000000000,2,,0.000000000000000,1,TEWOLD,TEWOLDE TEKELE &,SIRAK W GEBEREGEORGIS,2023 OHIO AVE,CINCINNATI OH 45202,2021 OHIO AVE            ,50 X 200 IRR             ,LOT 29 BARR GRAHAM &,HATCHER EVELYN,,Y,N,0.000000000000000,0,2021,OHIO,AV,0,TEWOLDE TEKELE &,TEWOLDE TEKELE &,2023 OHIO AVE,CINCINNATI OH 45202,0,0,,,,,38989,,10000.000000000000000,1,,0,0,WD,0.207000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,1773.880000000000100,,67704,TEWOLDE TEKELE & SIRAK W GEBEREGEORGIS          ,09500050014,0950005001400,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,498.705824418462840,0.000000000000000
993,277849,009500050015,0,009500050015,TF,520,095,0005,0015,0,00950005001500,19370.000000000000000,2330.000000000000000,1,,0.000000000000000,1,YATES ,YATES HELENLAMOR,,2487 ALDERMONT CT,CINCINNATI OH 45239,2023 OHIO AVE            ,30 X 200 IRR             ,PT LOT 30 BARR GRAHAM & L,FEDERAL NATIONAL MORTGAGE,ASSOCIATION,Y,N,0.000000000000000,0,2023,OHIO,AV,0,YATES HELENLAMOR,YATES HELENLAMOR,2023 OHIO AVE,CINCINNATI OH 45202,0,0,,,,,41690,,0.000000000000000,3,,0,0,WE,0.129000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,257.170000000000020,EWISSUB,0,YATES HELENLAMOR                                ,09500050015,0950005001500,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,461.596473595350910,0.000000000000000
994,222029,009500050016,0,009500050016,SF,510,095,0005,0016,0,00950005001600,17450.000000000000000,103070.000000000000000,1,,0.000000000000000,1,ASHER ,ASHER CHRISTOPHER,,PO BOX 8002,WEST CHESTER OH 45069,2101 OHIO AVE 30 X 200 IR, PT LOT 30-31 BARR GRAHAM, & LEWIS SUB,DEUTSCHE BANK NATIONAL,TRUST COMPANY TR,Y,N,0.000000000000000,0,2101,OHIO,AV,0,CORELOGIC,,2500 WESTFIELD DR,HOFFMAN ESTATES IL 60124,0,0,,,,,38911,,65100.000000000000000,1,,0,0,WD,0.129000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,62357,ASHER CHRISTOPHER                               ,09500050016,0950005001600,,STE 102, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,461.583318967922420,0.000000000000000
995,222030,009500050017,0,009500050017,VA,500,095,0005,0017,0,00950005001700,22890.000000000000000,0.000000000000000,1,,0.000000000000000,1,AGRIPL,AGRIPLEX MEGACORP LTD LLC,,728 WELLS ST,CINCINNATI OH 45205,2103 OHIO AVE  40 X 200IR,PT LOT 31 BARR GRAHAM &  ,LEWIS,HUNTLEY PORTIA R,,Y,N,0.000000000000000,0,2103,OHIO,AV,0,AGRIPLEX MEGACORP LTD LLC,AGRIPLEX MEGACORP LTD LLC,728 WELLS ST,CINCINNATI OH 45205,0,0,,,,,41134,,0.000000000000000,2,,0,0,AD,0.163000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,AGRIPLEX MEGACORP LTD LLC                       ,09500050017,0950005001700,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,478.279779467515820,0.000000000000000
996,322886,009500050026,0,009500050026,VA,400,095,0005,0026,0,00950005002600,9630.000000000000000,0.000000000000000,1,,0.000000000000000,1,SMITH ,SMITH LATANYA,,602 BRUNNER DR,CINCINNATI OH 45240,ES OHIO AV  0.0677 AC    ,PT LOT 11 REEDERS SUB    ,BLK 68,SOLOMON JAMES & ZELLA,,Y,N,0.000000000000000,0,2105,VINE,ST,0,SMITH LATANYA,SMITH LATANYA,602 BRUNNER DR,CINCINNATI OH 45240,0,0,,,,,40425,,0.000000000000000,2,,0,0,AD,0.067000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,39889.279999999999000,,0,SMITH LATANYA                                   ,09500050026,0950005002600,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,257.713940428832190,0.000000000000000
997,322887,009500050027,0,009500050027,SF,510,095,0005,0027,0,00950005002700,11540.000000000000000,29560.000000000000000,1,,0.000000000000000,1,THOMAS,THOMAS SARAH,& CHRIS POHLER,4162 LAKEMAN ST,CINCINNATI OH 45223,2107 VINE ST             ,20 FT IRR                ,PT LOT 11 REEDERS SUB,MCDILL IVY L,,Y,N,0.000000000000000,0,2107,VINE,ST,0,THOMAS SARAH,THOMAS SARAH,4162 LAKEMAN ST,CINCINNATI OH 45223,0,0,,,,,42320,,0.000000000000000,3,,0,0,SF,0.054000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,4979.460000000000000,,0,THOMAS SARAH & CHRIS POHLER                     ,09500050027,0950005002700,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,266.897090682081510,0.000000000000000
998,277850,009500050028,0,009500050028,VA,500,095,0005,0028,0,00950005002800,10870.000000000000000,0.000000000000000,1,,0.000000000000000,1,CHARLE,CHARLES 3/4 HOUSE INC,,2120 VINE ST,CINCINNATI OH 45202,OHIO AVE                 ,30 FT IRR                ,PT LOT 11 REEDERS SUB,MCDILL IVY L,,Y,N,0.000000000000000,0,2112,OHIO,AV,0,CHARLES 3/4 HOUSE INC,CHARLES 3/4 HOUSE INC,2120 VINE ST,CINCINNATI OH 45202,0,0,,,,,41368,,7000.000000000000000,2,,0,0,WD,0.087000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,48521,CHARLES 3/4 HOUSE INC                           ,09500050028,0950005002800,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,314.596266119675080,0.000000000000000
999,65199,009500050029,0,009500050029,VA,500,095,0005,0029,0,00950005002900,1110.000000000000000,0.000000000000000,1,,0.000000000000000,1,CUNNIN,CUNNINGHAM MICHAEL ALLEN,,127 GARDEN DR,LOVELAND OH 45140,2114 OHIO AVE            ,30 X 50 IRR              ,PT LOT 11 REEDERS SUB,MURADYAN ARMAN,,Y,N,0.000000000000000,0,2114,OHIO,AV,0,CUNNINGHAM MICHAEL ALLEN,CUNNINGHAM MICHAEL ALLEN,127 GARDEN DR,LOVELAND OH 45140,0,0,,,,,42123,,500.000000000000000,3,,0,0,QU,0.039000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,14.520000000000000,,84619,CUNNINGHAM MICHAEL ALLEN                        ,09500050029,0950005002900,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,180.469884981513100,0.000000000000000
1000,163990,009500050030,0,009500050030,IN,680,095,0005,0030,0,00950005003000,14140.000000000000000,78210.000000000000000,1,,0.000000000000000,1,CHARLI,CHARLIES 3/4 HOUSE INC,,2121 VINE ST,CINCINNATI OH 45202,2111 VINE ST             ,30 X 82 IRR              ,PT LOT 11 REEDERS SUB,HOYNES EDWARD J TR,,Y,N,0.000000000000000,0,2111,VINE,ST,0,CHARLIES 3/4 HOUSE INC,CHARLIES 3/4 HOUSE INC,2121 VINE ST,CINCINNATI OH 45202,0,0,,,,,37610,,0.000000000000000,,,0,0,WE,0.054000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,CHARLIES 3/4 HOUSE INC                          ,09500050030,0950005003000,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,221.096031496201220,0.000000000000000
1001,163991,009500050031,0,009500050031,IN,680,095,0005,0031,0,00950005003100,13870.000000000000000,128700.000000000000000,1,,0.000000000000000,1,CHARLI,CHARLIES 3/4 HOUSE INC,,2121 VINE ST,CINCINNATI OH 45202,2113 VINE ST 25 FT IR    ,PT LOT 11 REEDERS SUB,,CHARLES 3/4 HOUSE INC,,Y,N,0.000000000000000,0,2113,VINE,ST,0,CHARLIES 3/4 HOUSE INC,CHARLIES 3/4 HOUSE INC,2121 VINE ST,CINCINNATI OH 45202,0,0,,,,,35193,,25000.000000000000000,,,0,0,WE,0.091000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,5298,CHARLIES 3/4 HOUSE INC                          ,09500050031,0950005003100,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,366.377909886976850,0.000000000000000
1002,163992,009500050032,0,009500050032,IN,680,095,0005,0032,0,00950005003200,19330.000000000000000,223360.000000000000000,1,,0.000000000000000,1,CHARLI,CHARLIES 3/4 HOUSE INC,,2115 VINE ST,CINCINNATI OH 45202,VINE ST 75 X 98.16 IR PT ,LOT 11 REEDERS SUB,,CHARLIES HOUSE INC,,Y,N,0.000000000000000,0,2115,VINE,ST,0,CHARLIES 3/4 HOUSE INC,CHARLIES 3/4 HOUSE INC,2115 VINE ST,CINCINNATI OH 45202,0,0,,,,,32542,,75000.000000000000000,,,0,0,WE,0.172000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,CHARLIES 3/4 HOUSE INC                          ,09500050032,0950005003200,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,349.711343352078070,0.000000000000000
1003,323096,009500050183,0,009500050183,VA,500,095,0005,0183,0,00950005018300,21300.000000000000000,0.000000000000000,3,,0.000000000000000,1,ZAWADZ,ZAWADZKI STANLEY C JR &,BEVERLY C,2126 OHIO AVE,CINCINNATI OH 45202-4929,OHIO AVE                 ,79.96 X 62.49 IRR        ,PT LOT 11 REEDERS SUB,FORD NED,,Y,N,0.000000000000000,0,2120,OHIO,AV,0,ZAWADZKI STANLEY C JR &,ZAWADZKI STANLEY C JR &,2126 OHIO AVE,CINCINNATI OH 452024929,0,0,,,,,38107,,71000.000000000000000,1,,0,0,WD,0.128000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,252.440000000000000,,9891,ZAWADZKI STANLEY C JR & BEVERLY C               ,09500050183,0950005018300,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,290.086292000948840,0.000000000000000
1004,379341,009500050199,0,009500050199,MF,401,095,0005,0199,0,00950005019900,10990.000000000000000,43160.000000000000000,1,,0.000000000000000,1,WMC   ,WMC GROUP LLC,,411 OAK ST,CINCINNATI OH 45219,ES OHIO AVE  0.0462 AC   ,PT LOT 11 REEDERS SUB    ,SQ 68,2024 OHIO AVENUE /,2037 VINE STREET LLC,N,N,0.000000000000000,0,2024,OHIO,AV,0,WMC GROUP LLC,WMC GROUP LLC,411 OAK ST,CINCINNATI OH 45219,0,0,,,,,39553,,60000.000000000000000,1,,0,0,WD,0.046000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,875.370000000000000,,4641,WMC GROUP LLC                                   ,09500050199,0950005019900,2ND FLR,2ND FLR, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,192.399916590855640,0.000000000000000
1005,379342,009500050200,0,009500050200,TF,520,095,0005,0200,0,00950005020000,8970.000000000000000,10940.000000000000000,1,,0.000000000000000,1,ALLEN ,ALLEN SANDRA C,,6220 ERIE AVE,CINCINNATI OH 45227,ES OHIO AV  0.0374 AC    ,PT LOT 11 REEDERS SUB    ,BLK 68,ABN AMRO MORTGAGE GROUP I,,Y,N,0.000000000000000,0,2101,VINE,ST,0,ALLEN SANDRA C,ALLEN SANDRA C,6220 ERIE AVE,CINCINNATI OH 45227,0,0,,,,,38328,,9000.000000000000000,4,,0,0,WD,0.037000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,235.860000000000010,,25066,ALLEN SANDRA C                                  ,09500050200,0950005020000,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,187.192398884412650,0.000000000000000
1006,278080,009500050201,0,009500050201,MF,401,095,0005,0201,0,00950005020100,6940.000000000000000,3580.000000000000000,1,,0.000000000000000,1,SHANNO,SHANNON ALISON D,,2313 VINE ST,CINCINNATI OH 45219,ES OHIO AV   0.0597 AC   ,PT LOT 11 REEDERS SUB    ,BLK 68,SMITH LATANYA R,,Y,N,0.000000000000000,0,2103,VINE,ST,0,SHANNON ALISON D,SHANNON ALISON D,2313 VINE ST,CINCINNATI OH 45219,0,0,,,,,40351,,6000.000000000000000,2,,0,0,WD,0.059000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,161.810000000000000,,8001,SHANNON ALISON D                                ,09500050201,0950005020100,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,229.826219662128980,0.000000000000000
1007,378498,009600040140,0,009600040140,VA,500,096,0004,0140,0,00960004014000,2410.000000000000000,0.000000000000000,15,,0.000000000000000,1,EBER  ,EBER DEVELOPMENT LLC,,411 OAK ST,CINCINNATI OH 45219,289 RENNER ST            ,45.50 X 42 IRR           ,PT LOT 9 DIMMITS SUB,EBER ASSOCIATES,,Y,N,0.000000000000000,0,289,RENNER,ST,0,EBER DEVELOPMENT LLC,EBER DEVELOPMENT LLC,411 OAK ST,CINCINNATI OH 45219,0,0,,,,,40007,,0.000000000000000,1,,0,0,WE,0.039000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,29.840000000000000,,0,EBER DEVELOPMENT LLC                            ,09600040140,0960004014000,2ND FLR,2ND FLR, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,165.830317068808060,0.000000000000000
1008,165679,009600040141,0,009600040141,VA,500,096,0004,0141,0,00960004014100,480.000000000000000,0.000000000000000,1,,0.000000000000000,1,PAVELI,PAVELISH STEVEN &,KATHLEEN,2121 RENNER PL,CINCINNATI OH 45214,287 RENNER ST 16 X 42 IRR,PT LOT 28 N LONGWORTHS   ,MOHAWK SUB,PAVELISH STEVEN,& KATHLEEN,Y,N,0.000000000000000,0,287,RENNER,ST,0,PAVELISH STEVEN J,& KATHLEEN,2121 RENNER PL,CINCINNATI OH 45214,0,0,,,,,33121,,0.000000000000000,,,0,0,WE,0.018000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,PAVELISH STEVEN & KATHLEEN                      ,09600040141,0960004014100,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,121.198176245136750,0.000000000000000
1009,378499,009600040142,0,009600040142,VA,500,096,0004,0142,0,00960004014200,1200.000000000000000,0.000000000000000,1,,0.000000000000000,1,WALTER,WALTER TOM,,524 CONROY ST,CINCINNATI OH 45214,285 RENNER ST            ,20 X 42                  ,PT LOT 29 N LONGWORTH,,,Y,N,0.000000000000000,0,285,RENNER,ST,0,WALTER THOMAS & JOHN,,524 CONROY,CINCINNATI OH 45214,0,0,,,,,31260,,0.000000000000000,,,0,0,WE,0.019000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,WALTER TOM                                      ,09600040142,0960004014200,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,122.599305983339760,0.000000000000000
1010,165680,009600040143,0,009600040143,VA,500,096,0004,0143,0,00960004014300,200.000000000000000,0.000000000000000,1,,0.000000000000000,1,PAVELI,PAVELISH STEVEN &,KATHLEEN,2121 RENNER PL,CINCINNATI OH 45214,283 RENNER ST            ,20 X 90                  ,LOT 30 N LONGWORTHS,PAVELISH STEVEN,& KATHLEEN,Y,N,0.000000000000000,0,283,RENNER,ST,0,PAVELISH STEVEN J,& KATHLEEN,2121 RENNER PL,CINCINNATI OH 45214,0,0,,,,,33121,,0.000000000000000,,,0,0,WE,0.042000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,PAVELISH STEVEN & KATHLEEN                      ,09600040143,0960004014300,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,220.571236942506660,0.000000000000000
1011,278089,009600040144,0,009600040144,VA,500,096,0004,0144,0,00960004014400,7390.000000000000000,0.000000000000000,2,,0.000000000000000,1,JORDAN,JORDAN LEON,,1635 W NORTH BEND RD,CINCINNATI OH 45224,281 RENNER ST            ,20 X 90                  ,LOT 31 N LONGWORTHS,,,Y,N,0.000000000000000,0,277,RENNER,ST,0,LEON JORDAN,LEON JORDAN,1635 W. NORTH BEND,CINCINNATI OH 45224,0,0,,,,,37956,,65000.000000000000000,2,,0,0,WD,0.042000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,730.149999999999980,,358,JORDAN LEON                                     ,09600040144,0960004014400,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,220.962299612977970,0.000000000000000
1012,321232,009600040145,0,009600040145,SF,510,096,0004,0145,0,00960004014500,6650.000000000000000,3450.000000000000000,1,,0.000000000000000,1,MEYER ,MEYER MANAGEMENT INC,,PO BOX 5486,CINCINNATI OH 45205,279 RENNER ST 17.50 X 90 ,PT LOT 32 N LONGWORTH    ,MOHAWK SUB,CINCINNATUS SAVINGS,& LOAN COMPANY,Y,N,0.000000000000000,0,279,RENNER,ST,0,MEYER TERRANCE,,PO BOX 5486,CINCINNATI OH 45205,0,0,,,,,39482,,5000.000000000000000,1,,0,0,WD,0.034000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,1434,MEYER MANAGEMENT INC                            ,09600040145,0960004014500,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,213.695790516201900,0.000000000000000
1013,220983,009600040146,0,009600040146,SF,510,096,0004,0146,0,00960004014600,6650.000000000000000,21810.000000000000000,2,,0.000000000000000,1,JORDAN,JORDAN LEON,,1635 W NORTH BEND RD,CINCINNATI OH 45224,277 RENNER ST            ,17.50 X 90               ,PT LOTS 32-33 N LONGWORTH,,,Y,N,0.000000000000000,0,277,RENNER,ST,0,CORELOGIC,,2500 WESTFIELD DR,HOFFMAN ESTATES IL 60124,0,0,,,,,37956,,65000.000000000000000,2,,0,0,WD,0.037000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,358,JORDAN LEON                                     ,09600040146,0960004014600,,STE 102, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,215.717834142048130,0.000000000000000
1014,12037,009600040147,0,009600040147,SF,510,096,0004,0147,0,00960004014700,2740.000000000000000,260.000000000000000,1,,0.000000000000000,1,ETZLER,ETZLER AARON,,1506 CHASE AVE,CINCINNATI OH 45223,275 RENNER ST 25 X 90    ,LOT 34 PT 33 N LONGWORTHS,MOHAWK SUB,JDR HOMES LLC,,Y,N,0.000000000000000,0,275,RENNER,ST,0,ETZLER AARON,ETZLER AARON,1506 CHASE AVE,CINCINNATI OH 45223,0,0,,,,,41418,,3000.000000000000000,2,,0,0,WD,0.050000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,51118,ETZLER AARON                                    ,09600040147,0960004014700,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,228.888828730095130,0.000000000000000
1015,220984,009600040148,0,009600040148,SF,510,096,0004,0148,0,00960004014800,9230.000000000000000,1010.000000000000000,1,,0.000000000000000,1,ETZLER,ETZLER LLC,,1506 CHASE AVE,CINCINNATI OH 45223,273 RENNER ST 25 X 90    ,PT LOT 35-36 N LONGWORTHS,MOHAWK SUB,KUHLMANN LAWRENCE E,& SCOTT L,Y,N,0.000000000000000,0,273,RENNER,ST,0,ETZLER LLC,ETZLER LLC,1506 CHASE AVE,CINCINNATI OH 45223,0,0,,,,,41780,,1000.000000000000000,3,,0,0,WD,0.054000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,134.940000000000000,,68421,ETZLER LLC                                      ,09600040148,0960004014800,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,232.454642305807570,0.000000000000000
1016,321233,009600040149,0,009600040149,VA,500,096,0004,0149,0,00960004014900,730.000000000000000,0.000000000000000,1,,0.000000000000000,1,PAVELI,PAVELISH STEVEN,& KATHLEEN,2121 RENNER PL,CINCINNATI OH 45214,271 RENNER ST 20 X 90    ,PTS LOTS 36-37 N LONGWORT,HS MOHAWK SUB,PAVELISH STEVEN,& KATHLEEN,Y,N,0.000000000000000,0,271,RENNER,ST,0,PAVELISH STEVEN J,& KATHLEEN,2121 RENNER PL,CINCINNATI OH 45214,0,0,,,,,37098,,0.000000000000000,,,0,0,AD,0.041000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,PAVELISH STEVEN & KATHLEEN                      ,09600040149,0960004014900,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,220.454464543881870,0.000000000000000
1017,278090,009600040150,0,009600040150,VA,500,096,0004,0150,0,00960004015000,1370.000000000000000,0.000000000000000,1,,0.000000000000000,1,PAVELI,PAVELISH STEVEN,& KATHLEEN,2121 RENNER PL,CINCINNATI OH 45214,269 RENNER ST 25 X 90    ,PT LOTS 37-38 N LONGWORTH,SUB SLOO TRACT,PAVELISH STEVEN,& KATHLEEN,Y,N,0.000000000000000,0,269,RENNER,ST,0,PAVELISH STEVEN J,& KATHLEEN,2121 RENNER PL,CINCINNATI OH 45214,0,0,,,,,37098,,0.000000000000000,,,0,0,AD,0.054000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,PAVELISH STEVEN & KATHLEEN                      ,09600040150,0960004015000,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,232.254616026456060,0.000000000000000
